Rapnet Lot #,Stock #,Availability,Shape,Weight,Color,Clarity,Cut Grade,Polish,Symmetry,Fluorescence Intensity,Fluorescence Color,Measurements,Eye Clean,Lab,Report #,RapLab Report ID,Treatment,RapNet Price,Rapnet  Discount %,Cash Price,Cash Price Discount %,BuyNow $/ct,BuyNow rap%,Depth %,Table %,Girdle Thin,Girdle Thick,Girdle %,Girdle Condition,Culet Size,Culet Condition,Crown Height,Crown Angle,Pavilion Depth,Pavilion Angle,Laser Inscription,Cert comment,Key to symbols,Member Comment,Star Length,Shade,White Inclusion,Black Inclusion,Open Inclusion,Milky,Fancy Color,Fancy Color Intensity,Fancy Color Overtone,Country,State,City,Brand,Seller Spec,Sarine Loupe,Report File Name,Report 2 File name,Website Link,Image 1,Image 2,Image 3,Image 4,Image 5,VideoURL 1,VideoURL 2,VideoURL 3,VideoURL 4,VideoURL 5,Document 1,Document 2,Document 3,Document 1 Type,Document 2 Type,Document 3 Type,Trade Show,Report Issue Date,Report Type,Lab Location,Pair Stock #,Is Matched Pair Separable,Allow RapLink Feed,Parcel Stones,Tracr ID,Display Cert Number
162907699,AJ-10,G,Heart,1.17,,,VG,VG,,,,0.00x0.00x0.00,Yes,NONE,,,,1000,,,,,,,,,,,,N,Pointed,,,,,,,,SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,,None,,,None,None,Yellow,Fancy,,India,,,,,,,,,162907699_Still.JPG,https://ds-360.jaykar.co.in/ds_360.php?chk=QWxs&q=MkNKWUszSDI0MjMz,,,,,,,,,,,,,,,,,,,,TRUE,1,,,1
170910128,AK-2003,G,Round,0.58,D,VS2,EX,EX,EX,M,B,5.31-5.33x3.30,Yes,GIA,6512895179,,,1188,-0.56,,,,,62.1,58,M,STK,4,Faceted,N,,15,35.5,43,40.8,GIA 6512895179,,"Cloud,  Crystal",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,None,None,None,None,,,,India,,,,,,,,,,,,,,,,,,,,,,,,,,04/16/2025 00:00:00,Diamond Dossier,,,TRUE,1,,,1
167977892,3023,G,Round,0.35,F,SI1,EX,EX,EX,N,,4.51-4.53x2.83,Yes,GIA,6512395758,,,750,-0.5,,,,,62.6,57,M,STK,3.5,Faceted,N,Pointed,16,36,43.5,41,GIA 6512395758,,"Cloud,  Crystal,  Feather",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,None,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-6512395758,,,,,,,,,,,,02/18/2025 00:00:00,Diamond Dossier,,,FALSE,0,,,1
169031821,3220,G,Round,0.5,E,SI2,EX,EX,VG,N,,5.08-5.11x3.13,Yes,GIA,2517780219,,,930,-0.511,,,,,61.4,57,M,STK,4,Faceted,N,,14.5,34,43,40.8,GIA 2517780219,,Feather,NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,None,None,None,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-2517780219,,,,,,,,,,,,04-03-2025 00:00,Diamond Dossier,,,TRUE,0,,,1
154321444,AK-735,G,Marquise,2,L,SI2,VG,EX,VG,N,,12.84x6.34x4.17,Yes,IGI,591362706,,,1517,-0.63,,,,,65.8,57,,,,Faceted,N,Pointed,,,,,YES,,,NO BGM  / SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,,None,,,None,None,,,,India,,,,,,,,,154321444_Still.JPG,,,,,,,,,,,,,,,,,,,,,TRUE,0,,,1
170683433,3328,G,Round,0.41,F,VVS2,EX,EX,EX,N,,4.74-4.76x2.97,Yes,GIA,1523192270,,,1320,-0.4,,,,,62.6,57,M,STK,3.5,Faceted,N,,15,35,44,41.4,GIA 1523192270,,"Pinpoint,  Cloud,  Manufacturing Remnant",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-1523192270,,,,,,,,,,,,05/21/2025 00:00:00,Diamond Dossier,,,TRUE,1,,,1
170683439,3337,G,Round,0.44,G,VS1,EX,EX,EX,N,,4.89-4.90x3.03,Yes,GIA,1525288308,,,1178,-0.38,,,,,61.8,56,M,STK,3.5,Faceted,N,,15.5,34.5,43,40.8,GIA 1525288308,,"Feather,  Pinpoint,  Internal Graining",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-1525288308,,,,,,,,,,,,05/29/2025 00:00:00,Diamond Dossier,,,TRUE,1,,,1
170131913,3256,G,Pear,0.7,G,VS1,,EX,EX,N,,7.86x4.99x3.04,Yes,GIA,6521125958,,,1984,-0.36,,,,,60.9,63,STK,TK,,Faceted,N,,,,,,GIA 6521125958,,"Crystal,  Cloud,  Needle,  Pinpoint",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,,None,None,None,None,None,,,,India,,,,,,,,,https://thnk-ahhhekdfd9dpapb8.z03.azurefd.net/detail/media/Video/jXPn7*DqZZwSFgi188vILw--,,,,,,,,,,,,,,,,,05/13/2025 00:00:00,Diamond Dossier,,,FALSE,0,,,1
164598478,2881,G,Round,0.42,I,VS2,EX,EX,EX,N,,4.76-4.78x3.00,Yes,GIA,2506532865,,,699,-0.501,,,,,62.8,56,M,STK,3.5,Faceted,N,Pointed,16,36,43.5,41,GIA 2506532865,,"Needle,  Cloud",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,None,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-2506532865,,,,,,,,,,,,10-03-2024 00:00,Diamond Dossier,,,FALSE,0,,,1
170683396,3342,G,Round,0.46,F,VS1,EX,EX,EX,F,,5.01-5.02x3.05,Yes,GIA,2527288545,,,1360,-0.32,,,,,60.8,59,M,STK,3.5,Faceted,N,,13,32.5,44.5,41.8,GIA 2527288545,,"Crystal,  Needle,  Pinpoint",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-2527288545,,,,,,,,,,,,05/29/2025 00:00:00,Diamond Dossier,,,TRUE,1,,,1
170563256,3263,G,Pear,1.5,F,VS2,,EX,EX,M,B,9.92x6.27x3.94,Yes,GIA,3525092419,,,4752,-0.46,,,,,62.8,64,STK,TK,,Faceted,N,,,,,,GIA 3525092419,Pinpoints are not shown.,"Crystal,  Needle",NO BGM /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,,None,None,None,None,None,,,,India,,,,,,,,,https://thnk-ahhhekdfd9dpapb8.z03.azurefd.net/detail/media/Video/tjMFxYRj*oWikpGxn6j8yQ--,,,,,,,,,,,,,,,,,05/19/2025 00:00:00,Diamond Grading Report,,,TRUE,0,,,1
169031801,3160,G,Round,0.31,D,VS2,EX,EX,EX,F,,4.32-4.33x2.70,Yes,GIA,7511780118,,,918,-0.49,,,,,62.4,57,M,STK,3.5,Faceted,N,,15.5,36,43.5,41,GIA 7511780118,,Feather,NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,None,None,None,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-7511780118,,,,,,,,,,,,04-03-2025 00:00,Diamond Dossier,,,TRUE,0,,,1
170683373,3336,G,Round,0.44,E,I1,EX,EX,EX,N,,4.91-4.95x2.98,Yes,GIA,6522288505,,,952,-0.32,,,,,60.4,59,M,M,3,Faceted,N,,13.5,33.5,43.5,41,GIA 6522288505,,Feather,NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-6522288505,,,,,,,,,,,,05/29/2025 00:00:00,Diamond Dossier,,,TRUE,1,,,1
170683350,3294,G,Round,0.34,D,VS1,EX,EX,EX,F,,4.52-4.53x2.76,Yes,GIA,1523192611,,,1220,-0.39,,,,,61,59,M,STK,3.5,Faceted,N,,13.5,33.5,44,41.6,GIA 1523192611,,"Crystal,  Cloud,  Needle,  Pinpoint",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-1523192611,,,,,,,,,,,,05/21/2025 00:00:00,Diamond Dossier,,,TRUE,1,,,1
170683413,3330,G,Round,0.41,H,SI2,EX,VG,EX,F,,4.75-4.77x2.94,Yes,GIA,2527187036,,,728,-0.48,,,,,61.8,58,TN,STK,3.5,Faceted,N,,15,35,43.5,41.2,GIA 2527187036,,"Feather,  Crystal",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-2527187036,,,,,,,,,,,,05/21/2025 00:00:00,Diamond Dossier,,,TRUE,1,,,1
170683356,3335,G,Round,0.44,E,VS2,EX,EX,EX,F,,4.93-4.95x2.98,Yes,GIA,7528286858,,,1040,-0.48,,,,,60.4,59,M,STK,3.5,Faceted,N,,13,31.5,44,41.4,GIA 7528286858,,Cloud,NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-7528286858,,,,,,,,,,,,05/29/2025 00:00:00,Diamond Dossier,,,TRUE,1,,,1
164176684,AGM-1,G,Round,2,F,I2,,,,,,7.90-7.98x5.50,,NONE,,,,1099,-0.703,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,,,,India,,,,,,,,,164176684_Still.JPG,https://ds-360.jaykar.co.in/ds_360.php?chk=QWxs&q=MkNKWUsyOEkyNDMzMQ==,,,,,,,,,,,,,,,,,,,,TRUE,1,,,1
169031887,3233,G,Round,0.7,D,SI2,EX,EX,EX,M,B,5.68-5.71x3.53,Yes,GIA,6515780328,,,1134,-0.58,,,,,62,55,TN,STK,3.5,Faceted,N,,16,35.5,42.5,40.6,GIA 6515780328,,"Cloud,  Crystal,  Feather",NO BGM  /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,None,,None,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-6515780328,,,,,,,,,,,,04-03-2025 00:00,Diamond Dossier,,,FALSE,0,,,1
171139379,3376,G,Round,0.3,E,SI1,EX,VG,EX,N,,4.35-4.37x2.59,Yes,GIA,2527356293,,,768,-0.52,,,,,59.5,60,M,STK,4,Faceted,N,,12,31.5,43,41,GIA 2527356293,,Feather,NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,,,None,,,,India,,,,,,,,,,,,,,,,,,,,,,,,,,06-04-2025 00:00,Diamond Dossier,,,TRUE,1,,,1
169031861,3183,G,Round,0.35,F,VVS1,EX,EX,EX,M,B,4.51-4.54x2.77,Yes,GIA,7512780173,,,1155,-0.45,,,,,61.1,59,M,STK,3.5,Faceted,N,,14,35,43.5,41,GIA 7512780173,,"Manufacturing Remnant,  Feather",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,None,None,None,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-7512780173,,,,,,,,,,,,04-03-2025 00:00,Diamond Dossier,,,TRUE,0,,,1
161974319,N-23,G,Round,1.01,H,SI2,EX,EX,EX,S,,6.47-6.53x3.96,Yes,IGI,635477119,,,1295,-0.65,,,,,60.9,57,,,,Polished,N,Pointed,,,,,YES,,,NO BGM PP BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,,None,,None,None,None,,,,India,,,,,,,,,161974319_Still.JPG,,,,,,,,,,,,,,,,,,,,,FALSE,1,,,1
167977866,3076,G,Round,0.54,D,SI1,EX,EX,EX,N,,5.25-5.27x3.20,Yes,GIA,2517397571,,,1151,-0.52,,,,,60.8,58,M,STK,3.5,Faceted,N,Pointed,14.5,35,42.5,40.6,GIA 2517397571,,Crystal,NO BGM PP BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,None,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-2517397571,,,,,,,,,,,,02/18/2025 00:00:00,Diamond Dossier,,,FALSE,0,,,1
170683436,3293,G,Round,0.33,J,VVS1,EX,EX,EX,N,,4.47-4.49x2.74,Yes,GIA,2527288567,,,732,-0.39,,,,,61.1,60,M,STK,3.5,Faceted,N,,13,32.5,44.5,41.8,GIA 2527288567,,"Cloud,  Chip",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-2527288567,,,,,,,,,,,,05/29/2025 00:00:00,Diamond Dossier,,,TRUE,1,,,1
169031873,3165,G,Round,0.31,I,VS2,EX,EX,EX,M,B,4.34-4.38x2.67,Yes,GIA,6512781801,,,600,-0.5,,,,,61.1,59,M,STK,4,Faceted,N,,13.5,33,44,41.4,GIA 6512781801,,Cloud,NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,None,None,None,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-6512781801,,,,,,,,,,,,04-03-2025 00:00,Diamond Dossier,,,TRUE,0,,,1
170683422,3313,G,Round,0.38,F,SI1,EX,EX,EX,M,B,4.61-4.64x2.89,Yes,GIA,6525192419,,,825,-0.45,,,,,62.6,56,M,STK,3.5,Faceted,N,,16,36.5,43,40.8,GIA 6525192419,,"Twinning Wisp,  Feather",NO BGM PP BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-6525192419,,,,,,,,,,,,05/21/2025 00:00:00,Diamond Dossier,,,TRUE,1,,,1
170683445,3371,G,Round,0.57,E,VVS2,EX,EX,EX,F,,5.26-5.29x3.30,Yes,GIA,1527187795,,,1584,-0.52,,,,,62.6,57,M,STK,4,Faceted,N,,15.5,35.5,43.5,41,GIA 1527187795,,"Needle,  Pinpoint,  Surface Graining",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-1527187795,,,,,,,,,,,,05/21/2025 00:00:00,Diamond Dossier,,,TRUE,1,,,1
169710835,AK-2009,G,Oval,1,I,SI1,,EX,VG,F,,7.77x5.58x3.64,Yes,GIA,6521038149,,,1600,-0.5,,,,,65.3,57,STK,TK,,Faceted,N,,,,,,GIA 6521038149,"Additional clouds, pinpoints and surface graining are not shown.","Crystal,  Cloud,  Feather,  Needle",NO BGM  /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,,None,,,None,None,,,,India,,,,,,,,,,,,,,,,,,,,,,,,,,05-03-2025 00:00,Diamond Grading Report,,,TRUE,1,,,1
170683399,3271,G,Round,0.3,F,VVS2,EX,EX,EX,N,,4.40-4.40x2.60,Yes,GIA,6521288718,,,1254,-0.34,,,,,59.2,60,M,M,3.5,Faceted,N,,13,32.5,43,40.8,GIA 6521288718,,"Pinpoint,  Cloud",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,45,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-6521288718,,,,,,,,,,,,05/29/2025 00:00:00,Diamond Dossier,,,TRUE,1,,,1
161973186,N-22,G,Round,0.4,H,VS2,EX,EX,VG,S,B,4.73-4.75x2.90,Yes,GIA,6492542530,,,752,-0.53,,,,,61.2,57,M,STK,4,Faceted,N,Pointed,14.5,34,43,40.8,GIA 6492542530,,"Cloud,  Feather",NO BGM NO BLACK / SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,45,None,,None,,None,,,,India,,,,,,,,,,,,,,,,,,,,,,,,,,06-04-2024 00:00,Diamond Dossier,,,FALSE,1,,,1
169031833,3161,G,Round,0.31,G,VVS1,EX,EX,VG,M,B,4.32-4.34x2.71,Yes,GIA,6512780202,,,755,-0.581,,,,,62.7,56,M,STK,3.5,Faceted,N,,16,35.5,43.5,41,GIA 6512780202,,"Manufacturing Remnant,  Feather",NO BGM  /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,None,,None,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-6512780202,,,,,,,,,,,,04-03-2025 00:00,Diamond Dossier,,,TRUE,0,,,1
162440361,2752,G,Round,0.7,G,I2,G,VG,VG,F,,5.64-5.67x3.42,Yes,GIA,5493841451,,,640,-0.6,,,,,60.5,62,STK,VTK,5.5,Faceted,N,Pointed,13,34,42,40.2,GIA 5493841451,,"Twinning Wisp,  Crystal,  Feather",NO BGM / SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,None,,None,,,,India,,,,,,,,,162440361_Still.JPG,,,,,,,,,,,,,,,,,07/15/2024 00:00:00,Diamond Dossier,,,FALSE,0,,,1
169031787,3207,G,Round,0.4,I,I1,EX,EX,EX,N,,4.68-4.70x2.96,Yes,GIA,2516780416,,,605,-0.45,,,,,63.1,56,M,M,3.5,Faceted,N,,16,36,43.5,41.2,GIA 2516780416,,Feather,NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,None,None,None,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-2516780416,,,,,,,,,,,,04-03-2025 00:00,Diamond Dossier,,,TRUE,0,,,1
170683362,3306,G,Round,0.37,F,VVS2,EX,EX,EX,F,,4.66-4.69x2.82,Yes,GIA,6525186941,,,1235,-0.35,,,,,60.2,59,M,STK,3.5,Faceted,N,,13,32.5,44,41.4,GIA 6525186941,,"Cloud,  Pinpoint,  Cavity,  Indented Natural",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-6525186941,,,,,,,,,,,,05/21/2025 00:00:00,Diamond Dossier,,,TRUE,1,,,1
170683359,3290,G,Round,0.33,F,VS1,EX,EX,EX,N,,4.45-4.47x2.75,Yes,GIA,6525192043,,,1173,-0.31,,,,,61.6,57,M,STK,3.5,Faceted,N,,15,35,43,40.8,GIA 6525192043,,"Feather,  Pinpoint",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-6525192043,,,,,,,,,,,,05/21/2025 00:00:00,Diamond Dossier,,,TRUE,1,,,1
170683382,3349,G,Round,0.5,E,VS2,EX,EX,EX,N,,5.07-5.10x3.15,Yes,GIA,1529187868,,,1425,-0.43,,,,,61.9,57,M,STK,3.5,Faceted,N,,15,35,43,40.8,GIA 1529187868,,Feather,NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-1529187868,,,,,,,,,,,,05/21/2025 00:00:00,Diamond Dossier,,,TRUE,1,,,1
169238685,3241,G,Round,0.74,G,VVS2,EX,EX,EX,N,,5.86-5.89x3.51,Yes,HRD,2.4E+11,,,1662,-0.525,,,,,59.8,59,,,,,,Pointed,,,,,,,,NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,,None,None,None,None,None,,,,India,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,1,,,1
170142304,VP-03,G,Emerald,0.52,E,SI2,,G,G,N,,5.56x3.72x2.60,Yes,GIA,6522039960,,,810,-0.55,,,,,70,69,TK,VTK,,Polished,N,,,,,,GIA 6522039960,,Twinning Wisp,NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,,None,None,None,None,None,,,,India,,,,,,,,,,,,,,,,,,,,,,,,,,05-02-2025 00:00,Diamond Dossier,,,TRUE,0,,,1
170683425,3288,G,Round,0.33,D,VS1,EX,EX,EX,N,,4.40-4.42x2.76,Yes,GIA,2527192420,,,1280,-0.36,,,,,62.6,56,M,STK,3.5,Faceted,N,,16,36.5,43,40.8,GIA 2527192420,,"Needle,  Crystal,  Pinpoint",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-2527192420,,,,,,,,,,,,05/21/2025 00:00:00,Diamond Dossier,,,TRUE,1,,,1
167977898,3032,G,Round,0.38,E,SI1,EX,EX,EX,M,B,4.66-4.69x2.82,Yes,GIA,6512397671,,,672,-0.58,,,,,60.2,60,M,STK,3.5,Faceted,N,Pointed,13.5,34,43,40.8,GIA 6512397671,,"Feather,  Crystal",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,None,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-6512397671,,,,,,,,,,,,02/18/2025 00:00:00,Diamond Dossier,,,FALSE,0,,,1
169031813,3200,G,Round,0.39,G,VVS1,EX,EX,EX,F,,4.66-4.68x2.94,Yes,GIA,2517780055,,,972,-0.46,,,,,62.9,56,M,STK,4,Faceted,N,,14.5,33.5,44.5,41.8,GIA 2517780055,,"Cavity,  Feather,  Indented Natural,  Manufacturing Remnant",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,None,None,None,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-2517780055,,,,,,,,,,,,04-03-2025 00:00,Diamond Dossier,,,TRUE,0,,,1
170683419,3363,G,Round,0.5,J,VS2,EX,EX,EX,N,,5.07-5.09x3.18,Yes,GIA,1528288571,,,810,-0.46,,,,,62.6,57,TN,STK,3.5,Faceted,N,,15,35,44,41.4,GIA 1528288571,,Feather,NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-1528288571,,,,,,,,,,,,05/29/2025 00:00:00,Diamond Dossier,,,TRUE,1,,,1
170683442,3303,NA,Round,0.35,G,VS2,EX,EX,EX,N,,4.53-4.54x2.79,Yes,GIA,1523192355,,,975,-0.35,,,,,61.4,59,TN,STK,3.5,Faceted,N,,14.5,35,44,41.4,GIA 1523192355,,Feather,NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,55,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-1523192355,,,,,,,,,,,,05/21/2025 00:00:00,Diamond Dossier,,,TRUE,0,,,1
169031807,3196,G,Round,0.38,I,SI2,EX,EX,EX,F,,4.68-4.71x2.87,Yes,GIA,7518781471,,,580,-0.473,,,,,61.1,59,M,M,3.5,Faceted,N,,14.5,35.5,43,41,GIA 7518781471,,"Feather,  Crystal",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,None,None,None,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-7518781471,,,,,,,,,,,,04-03-2025 00:00,Diamond Dossier,,,TRUE,0,,,1
169031853,3164,G,Round,0.31,I,VVS2,EX,EX,EX,F,,4.31-4.32x2.67,Yes,GIA,5513780464,,,689,-0.47,,,,,61.8,58,M,STK,4,Faceted,N,,15,35.5,43,41,GIA 5513780464,,Manufacturing Remnant,NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,None,None,None,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-5513780464,,,,,,,,,,,,04-03-2025 00:00,Diamond Dossier,,,TRUE,0,,,1
169031830,3143,G,Round,0.3,G,VVS2,EX,EX,EX,F,,4.31-4.33x2.65,Yes,GIA,6515780421,,,850,-0.5,,,,,61.4,57,TN,M,3.5,Faceted,N,,15.5,35.5,43,40.8,GIA 6515780421,,"Cloud,  Cavity,  Pinpoint",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50,None,None,None,None,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-6515780421,,,,,,,,,,,,04-03-2025 00:00,Diamond Dossier,,,TRUE,0,,,1
