Rapnet Lot #,Stock #,Availability,Shape,Weight,Color,Clarity,Cut Grade,Polish,Symmetry,Fluorescence Intensity,Fluorescence Color,Measurements,Eye Clean,Lab,Report #,RapLab Report ID,Treatment,RapNet Price,Rapnet  Discount %,Cash Price,Cash Price Discount %,BuyNow $/ct,BuyNow rap%,Depth %,Table %,Girdle Thin,Girdle Thick,Girdle %,Girdle Condition,Culet Size,Culet Condition,Crown Height,Crown Angle,Pavilion Depth,Pavilion Angle,Laser Inscription,Cert comment,Key to symbols,Member Comment,Star Length,Shade,White Inclusion,Black Inclusion,Open Inclusion,Milky,Fancy Color,Fancy Color Intensity,Fancy Color Overtone,Country,State,City,Brand,Seller Spec,Sarine Loupe,Report File Name,Report 2 File name,Website Link,Image 1,Image 2,Image 3,Image 4,Image 5,VideoURL 1,VideoURL 2,VideoURL 3,VideoURL 4,VideoURL 5,Document 1,Document 2,Document 3,Document 1 Type,Document 2 Type,Document 3 Type,Trade Show,Report Issue Date,Report Type,Lab Location,Pair Stock #,Is Matched Pair Separable,Allow RapLink Feed,Parcel Stones,Tracr ID,Display Cert Number
169031844,3231,G,Round,0.550,G,VS2,EX,EX,EX,F,,5.25-5.29x3.24,Yes,GIA,2517781791,,,1193.0000,-0.481,,,,,61.5,58.00,M,STK,3.50,Faceted,N,,14.00,33.50,44.00,41.40,GIA 2517781791,,Crystal,NO BGM PP BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50.00,None,None,,None,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-2517781791,,,,,,,,,,,,04/03/2025 00:00:00,Diamond Dossier,,,True,0,,,1
159859857,AJ-05,G,Pear,0.510,G,SI1,,G,G,F,,7.33x4.46x2.76,Yes,GIA,1499056980,,,965.0000,-0.492,,,,,61.9,61.00,TN,VTK,,Faceted,N,,,,,,GIA 1499056980,,Feather,NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,,None,None,None,None,None,,,,India,,,,,,,,,,,,,,,,,,,,,,,,,,04/11/2024 00:00:00,Diamond Dossier,,,True,1,,,1
162907699,AJ-10,G,Heart,1.170,,,VG,VG,,,,0.00x0.00x0.00,Yes,NONE,,,,1000.0000,,,,,,,,,,,,N,Pointed,,,,,,,,SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,,None,,,None,None,Yellow,Fancy,,India,,,,,,,,,162907699_Still.JPG,https://ds-360.jaykar.co.in/ds_360.php?chk=QWxs&q=MkNKWUszSDI0MjMz,,,,,,,,,,,,,,,,,,,,True,1,,,1
170910128,AK-2003,G,Round,0.580,D,VS2,EX,EX,EX,M,B,5.31-5.33x3.30,Yes,GIA,6512895179,,,1188.0000,-0.560,,,,,62.1,58.00,M,STK,4.00,Faceted,N,,15.00,35.50,43.00,40.80,GIA 6512895179,,"Cloud,  Crystal",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50.00,None,None,None,None,None,,,,India,,,,,,,,,,,,,,,,,,,,,,,,,,04/16/2025 00:00:00,Diamond Dossier,,,True,1,,,1
167977892,3023,G,Round,0.350,F,SI1,EX,EX,EX,N,,4.51-4.53x2.83,Yes,GIA,6512395758,,,750.0000,-0.500,,,,,62.6,57.00,M,STK,3.50,Faceted,N,Pointed,16.00,36.00,43.50,41.00,GIA 6512395758,,"Cloud,  Crystal,  Feather",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50.00,None,,None,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-6512395758,,,,,,,,,,,,02/18/2025 00:00:00,Diamond Dossier,,,False,0,,,1
169031821,3220,G,Round,0.500,E,SI2,EX,EX,VG,N,,5.08-5.11x3.13,Yes,GIA,2517780219,,,930.0000,-0.511,,,,,61.4,57.00,M,STK,4.00,Faceted,N,,14.50,34.00,43.00,40.80,GIA 2517780219,,Feather,NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50.00,None,None,None,None,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-2517780219,,,,,,,,,,,,04/03/2025 00:00:00,Diamond Dossier,,,True,0,,,1
154321444,AK-735,G,Marquise,2.000,L,SI2,VG,EX,VG,N,,12.84x6.34x4.17,Yes,IGI,591362706,,,1517.0000,-0.630,,,,,65.8,57.00,,,,Faceted,N,Pointed,,,,,YES,,,NO BGM  / SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,,None,,,None,None,,,,India,,,,,,,,,154321444_Still.JPG,,,,,,,,,,,,,,,,,,,,,True,0,,,1
170683433,3328,G,Round,0.410,F,VVS2,EX,EX,EX,N,,4.74-4.76x2.97,Yes,GIA,1523192270,,,1320.0000,-0.400,,,,,62.6,57.00,M,STK,3.50,Faceted,N,,15.00,35.00,44.00,41.40,GIA 1523192270,,"Pinpoint,  Cloud,  Manufacturing Remnant",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50.00,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-1523192270,,,,,,,,,,,,05/21/2025 00:00:00,Diamond Dossier,,,True,1,,,1
170683439,3337,G,Round,0.440,G,VS1,EX,EX,EX,N,,4.89-4.90x3.03,Yes,GIA,1525288308,,,1178.0000,-0.380,,,,,61.8,56.00,M,STK,3.50,Faceted,N,,15.50,34.50,43.00,40.80,GIA 1525288308,,"Feather,  Pinpoint,  Internal Graining",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50.00,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-1525288308,,,,,,,,,,,,05/29/2025 00:00:00,Diamond Dossier,,,True,1,,,1
170131913,3256,G,Pear,0.700,G,VS1,,EX,EX,N,,7.86x4.99x3.04,Yes,GIA,6521125958,,,1984.0000,-0.360,,,,,60.9,63.00,STK,TK,,Faceted,N,,,,,,GIA 6521125958,,"Crystal,  Cloud,  Needle,  Pinpoint",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,,None,None,None,None,None,,,,India,,,,,,,,,https://thnk-ahhhekdfd9dpapb8.z03.azurefd.net/detail/media/Video/jXPn7*DqZZwSFgi188vILw--,,,,,,,,,,,,,,,,,05/13/2025 00:00:00,Diamond Dossier,,,False,0,,,1
164598478,2881,G,Round,0.420,I,VS2,EX,EX,EX,N,,4.76-4.78x3.00,Yes,GIA,2506532865,,,699.0000,-0.501,,,,,62.8,56.00,M,STK,3.50,Faceted,N,Pointed,16.00,36.00,43.50,41.00,GIA 2506532865,,"Needle,  Cloud",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50.00,None,,None,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-2506532865,,,,,,,,,,,,10/03/2024 00:00:00,Diamond Dossier,,,False,0,,,1
170683396,3342,G,Round,0.460,F,VS1,EX,EX,EX,F,,5.01-5.02x3.05,Yes,GIA,2527288545,,,1360.0000,-0.320,,,,,60.8,59.00,M,STK,3.50,Faceted,N,,13.00,32.50,44.50,41.80,GIA 2527288545,,"Crystal,  Needle,  Pinpoint",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50.00,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-2527288545,,,,,,,,,,,,05/29/2025 00:00:00,Diamond Dossier,,,True,1,,,1
170563256,3263,G,Pear,1.500,F,VS2,,EX,EX,M,B,9.92x6.27x3.94,Yes,GIA,3525092419,,,4752.0000,-0.460,,,,,62.8,64.00,STK,TK,,Faceted,N,,,,,,GIA 3525092419,Pinpoints are not shown.,"Crystal,  Needle",NO BGM /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,,None,None,None,None,None,,,,India,,,,,,,,,https://thnk-ahhhekdfd9dpapb8.z03.azurefd.net/detail/media/Video/tjMFxYRj*oWikpGxn6j8yQ--,,,,,,,,,,,,,,,,,05/19/2025 00:00:00,Diamond Grading Report,,,True,0,,,1
169031801,3160,G,Round,0.310,D,VS2,EX,EX,EX,F,,4.32-4.33x2.70,Yes,GIA,7511780118,,,918.0000,-0.490,,,,,62.4,57.00,M,STK,3.50,Faceted,N,,15.50,36.00,43.50,41.00,GIA 7511780118,,Feather,NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50.00,None,None,None,None,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-7511780118,,,,,,,,,,,,04/03/2025 00:00:00,Diamond Dossier,,,True,0,,,1
170683373,3336,G,Round,0.440,E,I1,EX,EX,EX,N,,4.91-4.95x2.98,Yes,GIA,6522288505,,,952.0000,-0.320,,,,,60.4,59.00,M,M,3.00,Faceted,N,,13.50,33.50,43.50,41.00,GIA 6522288505,,Feather,NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50.00,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-6522288505,,,,,,,,,,,,05/29/2025 00:00:00,Diamond Dossier,,,True,1,,,1
170683350,3294,G,Round,0.340,D,VS1,EX,EX,EX,F,,4.52-4.53x2.76,Yes,GIA,1523192611,,,1220.0000,-0.390,,,,,61.0,59.00,M,STK,3.50,Faceted,N,,13.50,33.50,44.00,41.60,GIA 1523192611,,"Crystal,  Cloud,  Needle,  Pinpoint",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50.00,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-1523192611,,,,,,,,,,,,05/21/2025 00:00:00,Diamond Dossier,,,True,1,,,1
170683413,3330,G,Round,0.410,H,SI2,EX,VG,EX,F,,4.75-4.77x2.94,Yes,GIA,2527187036,,,728.0000,-0.480,,,,,61.8,58.00,TN,STK,3.50,Faceted,N,,15.00,35.00,43.50,41.20,GIA 2527187036,,"Feather,  Crystal",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50.00,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-2527187036,,,,,,,,,,,,05/21/2025 00:00:00,Diamond Dossier,,,True,1,,,1
170683356,3335,G,Round,0.440,E,VS2,EX,EX,EX,F,,4.93-4.95x2.98,Yes,GIA,7528286858,,,1040.0000,-0.480,,,,,60.4,59.00,M,STK,3.50,Faceted,N,,13.00,31.50,44.00,41.40,GIA 7528286858,,Cloud,NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50.00,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-7528286858,,,,,,,,,,,,05/29/2025 00:00:00,Diamond Dossier,,,True,1,,,1
164176684,AGM-1,G,Round,2.000,F,I2,,,,,,7.90-7.98x5.50,,NONE,,,,1099.0000,-0.703,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,,,,India,,,,,,,,,164176684_Still.JPG,https://ds-360.jaykar.co.in/ds_360.php?chk=QWxs&q=MkNKWUsyOEkyNDMzMQ==,,,,,,,,,,,,,,,,,,,,True,1,,,1
169031887,3233,G,Round,0.700,D,SI2,EX,EX,EX,M,B,5.68-5.71x3.53,Yes,GIA,6515780328,,,1134.0000,-0.580,,,,,62.0,55.00,TN,STK,3.50,Faceted,N,,16.00,35.50,42.50,40.60,GIA 6515780328,,"Cloud,  Crystal,  Feather",NO BGM  /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50.00,None,None,,None,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-6515780328,,,,,,,,,,,,04/03/2025 00:00:00,Diamond Dossier,,,False,0,,,1
171139379,3376,G,Round,0.300,E,SI1,EX,VG,EX,N,,4.35-4.37x2.59,Yes,GIA,2527356293,,,768.0000,-0.520,,,,,59.5,60.00,M,STK,4.00,Faceted,N,,12.00,31.50,43.00,41.00,GIA 2527356293,,Feather,NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50.00,None,,,,None,,,,India,,,,,,,,,,,,,,,,,,,,,,,,,,06/04/2025 00:00:00,Diamond Dossier,,,True,1,,,1
169031861,3183,G,Round,0.350,F,VVS1,EX,EX,EX,M,B,4.51-4.54x2.77,Yes,GIA,7512780173,,,1155.0000,-0.450,,,,,61.1,59.00,M,STK,3.50,Faceted,N,,14.00,35.00,43.50,41.00,GIA 7512780173,,"Manufacturing Remnant,  Feather",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50.00,None,None,None,None,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-7512780173,,,,,,,,,,,,04/03/2025 00:00:00,Diamond Dossier,,,True,0,,,1
161974319,N-23,G,Round,1.010,H,SI2,EX,EX,EX,S,,6.47-6.53x3.96,Yes,IGI,635477119,,,1295.0000,-0.650,,,,,60.9,57.00,,,,Polished,N,Pointed,,,,,YES,,,NO BGM PP BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,,None,,None,None,None,,,,India,,,,,,,,,161974319_Still.JPG,,,,,,,,,,,,,,,,,,,,,False,1,,,1
167977866,3076,G,Round,0.540,D,SI1,EX,EX,EX,N,,5.25-5.27x3.20,Yes,GIA,2517397571,,,1151.0000,-0.520,,,,,60.8,58.00,M,STK,3.50,Faceted,N,Pointed,14.50,35.00,42.50,40.60,GIA 2517397571,,Crystal,NO BGM PP BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50.00,None,,None,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-2517397571,,,,,,,,,,,,02/18/2025 00:00:00,Diamond Dossier,,,False,0,,,1
170683436,3293,G,Round,0.330,J,VVS1,EX,EX,EX,N,,4.47-4.49x2.74,Yes,GIA,2527288567,,,732.0000,-0.390,,,,,61.1,60.00,M,STK,3.50,Faceted,N,,13.00,32.50,44.50,41.80,GIA 2527288567,,"Cloud,  Chip",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50.00,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-2527288567,,,,,,,,,,,,05/29/2025 00:00:00,Diamond Dossier,,,True,1,,,1
169031873,3165,G,Round,0.310,I,VS2,EX,EX,EX,M,B,4.34-4.38x2.67,Yes,GIA,6512781801,,,600.0000,-0.500,,,,,61.1,59.00,M,STK,4.00,Faceted,N,,13.50,33.00,44.00,41.40,GIA 6512781801,,Cloud,NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50.00,None,None,None,None,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-6512781801,,,,,,,,,,,,04/03/2025 00:00:00,Diamond Dossier,,,True,0,,,1
170683422,3313,G,Round,0.380,F,SI1,EX,EX,EX,M,B,4.61-4.64x2.89,Yes,GIA,6525192419,,,825.0000,-0.450,,,,,62.6,56.00,M,STK,3.50,Faceted,N,,16.00,36.50,43.00,40.80,GIA 6525192419,,"Twinning Wisp,  Feather",NO BGM PP BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50.00,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-6525192419,,,,,,,,,,,,05/21/2025 00:00:00,Diamond Dossier,,,True,1,,,1
170683445,3371,G,Round,0.570,E,VVS2,EX,EX,EX,F,,5.26-5.29x3.30,Yes,GIA,1527187795,,,1584.0000,-0.520,,,,,62.6,57.00,M,STK,4.00,Faceted,N,,15.50,35.50,43.50,41.00,GIA 1527187795,,"Needle,  Pinpoint,  Surface Graining",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50.00,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-1527187795,,,,,,,,,,,,05/21/2025 00:00:00,Diamond Dossier,,,True,1,,,1
169710835,AK-2009,G,Oval,1.000,I,SI1,,EX,VG,F,,7.77x5.58x3.64,Yes,GIA,6521038149,,,1600.0000,-0.500,,,,,65.3,57.00,STK,TK,,Faceted,N,,,,,,GIA 6521038149,"Additional clouds, pinpoints and surface graining are not shown.","Crystal,  Cloud,  Feather,  Needle",NO BGM  /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,,None,,,None,None,,,,India,,,,,,,,,,,,,,,,,,,,,,,,,,05/03/2025 00:00:00,Diamond Grading Report,,,True,1,,,1
170683399,3271,G,Round,0.300,F,VVS2,EX,EX,EX,N,,4.40-4.40x2.60,Yes,GIA,6521288718,,,1254.0000,-0.340,,,,,59.2,60.00,M,M,3.50,Faceted,N,,13.00,32.50,43.00,40.80,GIA 6521288718,,"Pinpoint,  Cloud",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,45.00,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-6521288718,,,,,,,,,,,,05/29/2025 00:00:00,Diamond Dossier,,,True,1,,,1
161973186,N-22,G,Round,0.400,H,VS2,EX,EX,VG,S,B,4.73-4.75x2.90,Yes,GIA,6492542530,,,752.0000,-0.530,,,,,61.2,57.00,M,STK,4.00,Faceted,N,Pointed,14.50,34.00,43.00,40.80,GIA 6492542530,,"Cloud,  Feather",NO BGM NO BLACK / SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,45.00,None,,None,,None,,,,India,,,,,,,,,,,,,,,,,,,,,,,,,,06/04/2024 00:00:00,Diamond Dossier,,,False,1,,,1
169031833,3161,G,Round,0.310,G,VVS1,EX,EX,VG,M,B,4.32-4.34x2.71,Yes,GIA,6512780202,,,755.0000,-0.581,,,,,62.7,56.00,M,STK,3.50,Faceted,N,,16.00,35.50,43.50,41.00,GIA 6512780202,,"Manufacturing Remnant,  Feather",NO BGM  /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50.00,None,None,,None,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-6512780202,,,,,,,,,,,,04/03/2025 00:00:00,Diamond Dossier,,,True,0,,,1
162440361,2752,G,Round,0.700,G,I2,G,VG,VG,F,,5.64-5.67x3.42,Yes,GIA,5493841451,,,640.0000,-0.600,,,,,60.5,62.00,STK,VTK,5.50,Faceted,N,Pointed,13.00,34.00,42.00,40.20,GIA 5493841451,,"Twinning Wisp,  Crystal,  Feather",NO BGM / SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50.00,None,,None,,None,,,,India,,,,,,,,,162440361_Still.JPG,,,,,,,,,,,,,,,,,07/15/2024 00:00:00,Diamond Dossier,,,False,0,,,1
169031787,3207,G,Round,0.400,I,I1,EX,EX,EX,N,,4.68-4.70x2.96,Yes,GIA,2516780416,,,605.0000,-0.450,,,,,63.1,56.00,M,M,3.50,Faceted,N,,16.00,36.00,43.50,41.20,GIA 2516780416,,Feather,NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50.00,None,None,None,None,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-2516780416,,,,,,,,,,,,04/03/2025 00:00:00,Diamond Dossier,,,True,0,,,1
170683362,3306,G,Round,0.370,F,VVS2,EX,EX,EX,F,,4.66-4.69x2.82,Yes,GIA,6525186941,,,1235.0000,-0.350,,,,,60.2,59.00,M,STK,3.50,Faceted,N,,13.00,32.50,44.00,41.40,GIA 6525186941,,"Cloud,  Pinpoint,  Cavity,  Indented Natural",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50.00,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-6525186941,,,,,,,,,,,,05/21/2025 00:00:00,Diamond Dossier,,,True,1,,,1
170683359,3290,G,Round,0.330,F,VS1,EX,EX,EX,N,,4.45-4.47x2.75,Yes,GIA,6525192043,,,1173.0000,-0.310,,,,,61.6,57.00,M,STK,3.50,Faceted,N,,15.00,35.00,43.00,40.80,GIA 6525192043,,"Feather,  Pinpoint",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50.00,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-6525192043,,,,,,,,,,,,05/21/2025 00:00:00,Diamond Dossier,,,True,1,,,1
170683382,3349,G,Round,0.500,E,VS2,EX,EX,EX,N,,5.07-5.10x3.15,Yes,GIA,1529187868,,,1425.0000,-0.430,,,,,61.9,57.00,M,STK,3.50,Faceted,N,,15.00,35.00,43.00,40.80,GIA 1529187868,,Feather,NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50.00,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-1529187868,,,,,,,,,,,,05/21/2025 00:00:00,Diamond Dossier,,,True,1,,,1
169238685,3241,G,Round,0.740,G,VVS2,EX,EX,EX,N,,5.86-5.89x3.51,Yes,HRD,240000156815,,,1662.0000,-0.525,,,,,59.8,59.00,,,,,,Pointed,,,,,,,,NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,,None,None,None,None,None,,,,India,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1,,,1
170142304,VP-03,G,Emerald,0.520,E,SI2,,G,G,N,,5.56x3.72x2.60,Yes,GIA,6522039960,,,810.0000,-0.550,,,,,70.0,69.00,TK,VTK,,Polished,N,,,,,,GIA 6522039960,,Twinning Wisp,NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,,None,None,None,None,None,,,,India,,,,,,,,,,,,,,,,,,,,,,,,,,05/02/2025 00:00:00,Diamond Dossier,,,True,0,,,1
170683425,3288,G,Round,0.330,D,VS1,EX,EX,EX,N,,4.40-4.42x2.76,Yes,GIA,2527192420,,,1280.0000,-0.360,,,,,62.6,56.00,M,STK,3.50,Faceted,N,,16.00,36.50,43.00,40.80,GIA 2527192420,,"Needle,  Crystal,  Pinpoint",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50.00,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-2527192420,,,,,,,,,,,,05/21/2025 00:00:00,Diamond Dossier,,,True,1,,,1
167977898,3032,G,Round,0.380,E,SI1,EX,EX,EX,M,B,4.66-4.69x2.82,Yes,GIA,6512397671,,,672.0000,-0.580,,,,,60.2,60.00,M,STK,3.50,Faceted,N,Pointed,13.50,34.00,43.00,40.80,GIA 6512397671,,"Feather,  Crystal",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50.00,None,,None,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-6512397671,,,,,,,,,,,,02/18/2025 00:00:00,Diamond Dossier,,,False,0,,,1
169031813,3200,G,Round,0.390,G,VVS1,EX,EX,EX,F,,4.66-4.68x2.94,Yes,GIA,2517780055,,,972.0000,-0.460,,,,,62.9,56.00,M,STK,4.00,Faceted,N,,14.50,33.50,44.50,41.80,GIA 2517780055,,"Cavity,  Feather,  Indented Natural,  Manufacturing Remnant",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50.00,None,None,None,None,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-2517780055,,,,,,,,,,,,04/03/2025 00:00:00,Diamond Dossier,,,True,0,,,1
170683419,3363,G,Round,0.500,J,VS2,EX,EX,EX,N,,5.07-5.09x3.18,Yes,GIA,1528288571,,,810.0000,-0.460,,,,,62.6,57.00,TN,STK,3.50,Faceted,N,,15.00,35.00,44.00,41.40,GIA 1528288571,,Feather,NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50.00,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-1528288571,,,,,,,,,,,,05/29/2025 00:00:00,Diamond Dossier,,,True,1,,,1
170683442,3303,NA,Round,0.350,G,VS2,EX,EX,EX,N,,4.53-4.54x2.79,Yes,GIA,1523192355,,,975.0000,-0.350,,,,,61.4,59.00,TN,STK,3.50,Faceted,N,,14.50,35.00,44.00,41.40,GIA 1523192355,,Feather,NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,55.00,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-1523192355,,,,,,,,,,,,05/21/2025 00:00:00,Diamond Dossier,,,True,0,,,1
